Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-08-06 00:00:00-04:00,1.1728193151157706,1.201962104619379,1.1060041660475195,1.150073766708374,241978000,0.0,0.0
2009-08-07 00:00:00-04:00,1.1479416650415983,1.1913004446772941,1.1394120926620672,1.1678440570831299,24543000,0.0,0.0
2009-08-10 00:00:00-04:00,1.1820601111867115,1.1820601111867115,1.1095585297162955,1.1351473331451416,24210000,0.0,0.0
2009-08-11 00:00:00-04:00,1.1358576147652069,1.1372791954357955,1.1017391702676727,1.1138228178024292,23054000,0.0,0.0
2009-08-12 00:00:00-04:00,1.1479418565626456,1.1514958527082222,1.1131126434956229,1.1372798681259155,14513000,0.0,0.0
2009-08-13 00:00:00-04:00,1.137279420332731,1.1884570124654963,1.137279420332731,1.1763733625411987,11506000,0.0,0.0
2009-08-14 00:00:00-04:00,1.17281959662983,1.2083596357603914,1.1550496194315167,1.1799275875091553,6378000,0.0,0.0
2009-08-17 00:00:00-04:00,1.156470783211655,1.1635787715252242,1.1514952083389376,1.1529167890548706,2544000,0.0,0.0
2009-08-18 00:00:00-04:00,1.17139750099155,1.2225750806356435,1.1621570999594832,1.2133346796035767,14467000,0.0,0.0
2009-08-19 00:00:00-04:00,1.196986428050459,1.2751743870858065,1.1941431817809711,1.2716203927993774,20708000,0.0,0.0
2009-08-20 00:00:00-04:00,1.2758852689500586,1.2758852689500586,1.2289725055542273,1.2623801231384277,18821000,0.0,0.0
2009-08-21 00:00:00-04:00,1.2645128635407095,1.2773072645659984,1.2495860482222159,1.2666451930999756,8636000,0.0,0.0
2009-08-24 00:00:00-04:00,1.2453208070017792,1.268777186986938,1.2296832485896436,1.2438992261886597,10216000,0.0,0.0
2009-08-25 00:00:00-04:00,1.2545616265454507,1.2723316044529622,1.2474536353824461,1.26877760887146,5308000,0.0,0.0
2009-08-26 00:00:00-04:00,1.2574048738510157,1.26877760887146,1.2190216707304278,1.26877760887146,7086000,0.0,0.0
2009-08-27 00:00:00-04:00,1.2687775673829553,1.294366368626604,1.2474535945912266,1.290812373161316,11611000,0.0,0.0
2009-08-28 00:00:00-04:00,1.286546686303419,1.3505186467293535,1.2794387001154128,1.312846302986145,12950000,0.0,0.0
2009-08-31 00:00:00-04:00,1.3043171396668212,1.3078711338593505,1.265933951547162,1.2936551570892334,10048000,0.0,0.0
2009-09-01 00:00:00-04:00,1.2972096582574169,1.3107148075735502,1.2040948553945428,1.26877760887146,13835000,0.0,0.0
2009-09-02 00:00:00-04:00,1.2623804884927814,1.297209697074068,1.2424780956940378,1.2566940784454346,12934000,0.0,0.0
2009-09-03 00:00:00-04:00,1.277307217702773,1.277307217702773,1.208359638244433,1.2403455972671509,36577000,0.0,0.0
2009-09-04 00:00:00-04:00,1.2616692903130087,1.279439263609321,1.2431884841912773,1.2623801231384277,11586000,0.0,0.0
2009-09-08 00:00:00-04:00,1.2623805975199502,1.2744641669554628,1.2403457884586435,1.2581157684326172,5749000,0.0,0.0
2009-09-09 00:00:00-04:00,1.2687773278487455,1.2687773278487455,1.223996976493472,1.2268401384353638,5512000,0.0,0.0
2009-09-10 00:00:00-04:00,1.2090701007183549,1.2410561369148068,1.2048053580303657,1.2119133472442627,4152000,0.0,0.0
2009-09-11 00:00:00-04:00,1.208359832678464,1.2318162233495509,1.175663035411622,1.199830174446106,6203000,0.0,0.0
2009-09-14 00:00:00-04:00,1.1827708258163003,1.2012516358572929,1.1593144391439436,1.1834815740585327,16145000,0.0,0.0
2009-09-15 00:00:00-04:00,1.2261296706452003,1.2332376618589398,1.1820600573328646,1.2211540937423706,19869000,0.0,0.0
2009-09-16 00:00:00-04:00,1.2367912317816336,1.2616691924671173,1.2161780135161728,1.2495856285095215,20211000,0.0,0.0
2009-09-17 00:00:00-04:00,1.2552721708293157,1.2723313118031667,1.174951787481184,1.1827706098556519,14464000,0.0,0.0
2009-09-18 00:00:00-04:00,1.177794880249348,1.209780915981745,1.1500737566108952,1.151495337486267,8999000,0.0,0.0
2009-09-21 00:00:00-04:00,1.1571818117337482,1.1820597750406343,1.1280390208235427,1.1806381940841675,5530000,0.0,0.0
2009-09-22 00:00:00-04:00,1.2055163088333418,1.2346591034045942,1.1955651561540472,1.2261295318603516,11141000,0.0,0.0
2009-09-23 00:00:00-04:00,1.2524291738501465,1.2645128262439191,1.2296836197727008,1.2367916107177734,5303000,0.0,0.0
2009-09-24 00:00:00-04:00,1.2318156500679913,1.2687771745153333,1.1905892137553924,1.2431883811950684,7788000,0.0,0.0
2009-09-25 00:00:00-04:00,1.2424778333362032,1.2424778333362032,1.2154674548651905,1.217599868774414,4685000,0.0,0.0
2009-09-28 00:00:00-04:00,1.2311049232724136,1.2687772837290419,1.210491703341771,1.2545613050460815,2336000,0.0,0.0
2009-09-29 00:00:00-04:00,1.2474530225142004,1.268066237600094,1.2048050964889134,1.210491418838501,3567000,0.0,0.0
2009-09-30 00:00:00-04:00,1.208359105119817,1.2318154816677103,1.205515859176313,1.2133346796035767,5126000,0.0,0.0
2009-10-01 00:00:00-04:00,1.2083590826166084,1.2147562375860372,1.1522059295344926,1.1593139171600342,6605000,0.0,0.0
2009-10-02 00:00:00-04:00,1.1514953413354747,1.1628681578442954,1.130171373931871,1.143676519393921,6296000,0.0,0.0
2009-10-05 00:00:00-04:00,1.144387905184382,1.17495229017878,1.137279912615171,1.1721091270446777,1889000,0.0,0.0
2009-10-06 00:00:00-04:00,1.1898785997390489,1.2225753854715988,1.168554631148408,1.170686960220337,4694000,0.0,0.0
2009-10-07 00:00:00-04:00,1.1777951437689034,1.1806383908897087,1.1315932042116634,1.1465200185775757,2917000,0.0,0.0
2009-10-08 00:00:00-04:00,1.145098106244655,1.150073766451904,1.1330145415997248,1.137990117073059,5573000,0.0,0.0
2009-10-09 00:00:00-04:00,1.1358577705163604,1.1692653021586572,1.1330145240514098,1.1550493240356445,8705000,0.0,0.0
2009-10-12 00:00:00-04:00,1.1529168824205633,1.169265273812481,1.1401224854732404,1.161446452140808,12888000,0.0,0.0
2009-10-13 00:00:00-04:00,1.150784693196678,1.1849031481981827,1.1479415309801833,1.1749519109725952,5573000,0.0,0.0
2009-10-14 00:00:00-04:00,1.196986784059036,1.2083596030516832,1.1756628119982722,1.1984083652496338,6955000,0.0,0.0
2009-10-15 00:00:00-04:00,1.2367915122969029,1.2758854593838018,1.2154675411585942,1.2197322845458984,20920000,0.0,0.0
2009-10-16 00:00:00-04:00,1.224708070659193,1.224708070659193,1.152206493598333,1.1678440570831299,12638000,0.0,0.0
2009-10-19 00:00:00-04:00,1.1699766058961063,1.1827710083035894,1.1415445534717283,1.1543389558792114,21429000,0.0,0.0
2009-10-20 00:00:00-04:00,1.1614466786094253,1.189167891522925,1.1564711023635954,1.1749519109725952,4890000,0.0,0.0
2009-10-21 00:00:00-04:00,1.1635794681744605,1.2019626788885727,1.1450986536009298,1.1721091270446777,2338000,0.0,0.0
2009-10-22 00:00:00-04:00,1.160735734344351,1.160735734344351,1.1095581452212238,1.157181739807129,9834000,0.0,0.0
2009-10-23 00:00:00-04:00,1.1465199059967333,1.1664222949523526,1.1315930930965377,1.1408334970474243,11341000,0.0,0.0
2009-10-26 00:00:00-04:00,1.130882401743779,1.1458092165122136,1.1237744108509886,1.1259068250656128,1624000,0.0,0.0
2009-10-27 00:00:00-04:00,1.1337255761620093,1.1365687384430352,1.0846803913098373,1.0981855392456055,3288000,0.0,0.0
2009-10-28 00:00:00-04:00,1.1017395114599333,1.1017395114599333,1.0583807368090585,1.0612239837646484,6220000,0.0,0.0
2009-10-29 00:00:00-04:00,1.0626458810067512,1.0804158620134285,1.0462974815338173,1.0690430402755737,11833000,0.0,0.0
2009-10-30 00:00:00-04:00,1.0733077712618524,1.0797050146784386,1.0569593732869482,1.066199779510498,2781000,0.0,0.0
2009-11-02 00:00:00-05:00,1.073307546777282,1.073307546777282,1.0462971668246253,1.0569591522216797,2766000,0.0,0.0
2009-11-03 00:00:00-05:00,1.0434541844851966,1.053405338677611,1.0263949540688457,1.0299489498138428,3637000,0.0,0.0
2009-11-04 00:00:00-05:00,1.0377679776096216,1.0839699313439624,1.0185763290404977,1.0505623817443848,8053000,0.0,0.0
2009-11-05 00:00:00-05:00,1.0676209450097254,1.1187985334698036,1.0555373806865063,1.088944911956787,2741000,0.0,0.0
2009-11-06 00:00:00-05:00,1.0889451832519872,1.115244816826006,1.0569592248625481,1.0868128538131714,2575000,0.0,0.0
2009-11-09 00:00:00-05:00,1.0846802531041266,1.1187986197988589,1.0725966031145928,1.113112211227417,2529000,0.0,0.0
2009-11-10 00:00:00-05:00,1.1152447671335508,1.1152447671335508,1.0789939820138554,1.0981855392456055,1468000,0.0,0.0
2009-11-11 00:00:00-05:00,1.1038719782610218,1.1038719782610218,1.0747291827932126,1.091788411140442,1535000,0.0,0.0
2009-11-12 00:00:00-05:00,1.0946317537160994,1.1337257933396434,1.0946317537160994,1.108847737312317,1300000,0.0,0.0
2009-11-13 00:00:00-05:00,1.109558581041124,1.1195098204944085,1.0953425973083861,1.1074261665344238,621000,0.0,0.0
2009-11-16 00:00:00-05:00,1.1109797412742113,1.1522061801501657,1.1038717521026153,1.137990117073059,1556000,0.0,0.0
2009-11-17 00:00:00-05:00,1.125195958559794,1.150784758905047,1.1074259818572385,1.142255187034607,985000,0.0,0.0
2009-11-18 00:00:00-05:00,1.1479417376068244,1.1479417376068244,1.1237745154808678,1.1394121646881104,1155000,0.0,0.0
2009-11-19 00:00:00-05:00,1.1259065171277807,1.129460511602151,1.0839693314898649,1.1067149639129639,1166000,0.0,0.0
2009-11-20 00:00:00-05:00,1.1060046254841196,1.1124018692377597,1.0882346451694804,1.0974750518798828,4237000,0.0,0.0
2009-11-23 00:00:00-05:00,1.1045826048453418,1.1095581804084595,1.0768613957355442,1.0797046422958374,4653000,0.0,0.0
2009-11-24 00:00:00-05:00,1.0733076189597424,1.0896560146148127,1.0669104611848568,1.084680438041687,5228000,0.0,0.0
2009-11-25 00:00:00-05:00,1.0932100725714704,1.1358581042033575,1.0917884912883264,1.1017396450042725,1353000,0.0,0.0
2009-11-27 00:00:00-05:00,1.075439818415799,1.1287498230767816,1.070464242836056,1.1273281574249268,616000,0.0,0.0
2009-11-30 00:00:00-05:00,1.1280389902508543,1.1365685604924014,1.0839693886573463,1.1273281574249268,2765000,0.0,0.0
