Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-05-18 00:00:00-04:00,41.85275150034609,44.788914427748004,37.82174996120943,38.0506706237793,573576400,0.0,0.0
2012-05-21 00:00:00-04:00,36.35864181767943,36.4880330695126,32.84520175411063,33.87036895751953,168192700,0.0,0.0
2012-05-22 00:00:00-04:00,32.45703007750149,33.432432531440895,30.79486381895514,30.854581832885742,101786600,0.0,0.0
2012-05-23 00:00:00-04:00,31.222847755786916,32.347546219825745,31.212894436834176,31.849891662597656,73600000,0.0,0.0
2012-05-24 00:00:00-04:00,32.79543446955165,33.05421315600395,31.620969468447022,32.875057220458984,50237200,0.0,0.0
2012-05-25 00:00:00-04:00,32.74567267412264,32.795437372445,30.96406837783918,31.76031494140625,37149800,0.0,0.0
2012-05-29 00:00:00-04:00,31.33232916702889,31.541345059558342,28.515604565960945,28.704713821411133,78063400,0.0,0.0
2012-05-30 00:00:00-04:00,28.56537386387799,29.411385137450797,27.729314011385846,28.05776596069336,57267900,0.0,0.0
2012-05-31 00:00:00-04:00,28.416075379933826,29.530822459574104,26.704144330973566,29.461151123046875,111639200,0.0,0.0
2012-06-01 00:00:00-04:00,28.754479457311845,29.013260052612164,27.261515798703314,27.589967727661133,41855500,0.0,0.0
2012-06-04 00:00:00-04:00,27.07240710375525,27.520295040265076,26.315971992794882,26.773813247680664,35230300,0.0,0.0
2012-06-05 00:00:00-04:00,26.574754180920536,27.62978131329522,25.6292097604932,25.748647689819336,42473400,0.0,0.0
2012-06-06 00:00:00-04:00,25.94770801789494,27.042548411146505,25.400288770469885,26.684236526489258,61489200,0.0,0.0
2012-06-07 00:00:00-04:00,26.87334639358499,27.221704967256205,26.027333257069603,26.186582565307617,26159500,0.0,0.0
2012-06-08 00:00:00-04:00,26.42545821663245,27.62978332285785,26.315975496722228,26.97287940979004,38034000,0.0,0.0
2012-06-11 00:00:00-04:00,27.052501495925387,27.93832598266214,26.71409625187735,26.883298873901367,28219600,0.0,0.0
2012-06-12 00:00:00-04:00,27.351093768730035,27.639734320612682,26.833532578155165,27.271469116210938,15816800,0.0,0.0
2012-06-13 00:00:00-04:00,27.53024832382273,27.9681848398041,26.972875784283676,27.142078399658203,17102800,0.0,0.0
2012-06-14 00:00:00-04:00,27.520297979123438,28.187155194314418,27.251564049478958,28.157297134399414,16855000,0.0,0.0
2012-06-15 00:00:00-04:00,28.376262798846742,29.958804426971096,28.21701349398907,29.869226455688477,43563800,0.0,0.0
2012-06-18 00:00:00-04:00,29.81946010033854,31.929518152612467,29.272040847804465,31.262659072875977,42978900,0.0,0.0
2012-06-19 00:00:00-04:00,31.392051617657064,32.02904886851072,30.55599177671086,31.76031494140625,30849000,0.0,0.0
