Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-03-13 00:00:00-05:00,0.0543763504902403,0.062372944754610776,0.0543763504902403,0.05970700457692146,1031788800,0.0,0.0
1986-03-14 00:00:00-05:00,0.059707023912759526,0.06290603053510016,0.059707023912759526,0.06183928623795509,308160000,0.0,0.0
1986-03-17 00:00:00-05:00,0.06183927528148632,0.06343908487648155,0.06183927528148632,0.06290601938962936,133171200,0.0,0.0
1986-03-18 00:00:00-05:00,0.062906033220003,0.06343909882405376,0.06077315766922654,0.06130622327327728,67766400,0.0,0.0
1986-03-19 00:00:00-05:00,0.061306232436667205,0.06183929812039483,0.05970703538548434,0.06024010106921196,47894400,0.0,0.0
1986-03-20 00:00:00-05:00,0.060240071179987635,0.060240071179987635,0.05810780950303817,0.05864087492227554,58435200,0.0,0.0
1986-03-21 00:00:00-05:00,0.058640897811322985,0.059707029065936106,0.05597556967479018,0.057041700929403305,59990400,0.0,0.0
1986-03-24 00:00:00-05:00,0.05704166698751594,0.05704166698751594,0.05490940574706347,0.05544247105717659,65289600,0.0,0.0
1986-03-25 00:00:00-05:00,0.055442510314883744,0.0565086416900158,0.05490944462731772,0.05650864169001579,32083200,0.0,0.0
1986-03-26 00:00:00-05:00,0.05650863012339668,0.058640892437213,0.055975564544942596,0.058107826858758926,22752000,0.0,0.0
1986-03-27 00:00:00-05:00,0.0581078107508743,0.05917394161224366,0.0581078107508743,0.05917394161224365,16848000,0.0,0.0
1986-03-31 00:00:00-05:00,0.0591739403415129,0.0591739403415129,0.05757474408380081,0.05864087492227554,12873600,0.0,0.0
1986-04-01 00:00:00-05:00,0.058640892437213,0.058640892437213,0.05810782685875892,0.058107826858758926,11088000,0.0,0.0
1986-04-02 00:00:00-05:00,0.05810780950303817,0.05970700576075027,0.05810780950303817,0.05864087492227554,27014400,0.0,0.0
1986-04-03 00:00:00-05:00,0.05917394161224366,0.06077313790429769,0.05917394161224366,0.05917394161224365,23040000,0.0,0.0
1986-04-04 00:00:00-05:00,0.05917394161224366,0.059707007042928334,0.05917394161224366,0.05917394161224365,26582400,0.0,0.0
1986-04-07 00:00:00-05:00,0.059173958015667084,0.05970702359412117,0.05704169570185076,0.058107826858758926,16560000,0.0,0.0
1986-04-08 00:00:00-05:00,0.05810780950303817,0.05970700576075027,0.05810780950303817,0.05864087492227554,10252800,0.0,0.0
1986-04-09 00:00:00-05:00,0.05864087375958523,0.06024006998558958,0.05864087375958523,0.05970700457692146,12153600,0.0,0.0
1986-04-10 00:00:00-05:00,0.05970703538548434,0.06077316675293958,0.05864090401802909,0.06024010106921196,13881600,0.0,0.0
1986-04-11 00:00:00-05:00,0.06077315766922654,0.062372967615952256,0.06077315766922654,0.06130622327327728,17222400,0.0,0.0
1986-04-14 00:00:00-05:00,0.0613062206566562,0.06237296495380128,0.0613062206566562,0.06183928623795509,12153600,0.0,0.0
1986-04-15 00:00:00-05:00,0.06183928623795509,0.06183928623795509,0.059707023912759526,0.06183928623795509,9302400,0.0,0.0
1986-04-16 00:00:00-05:00,0.06183925600097325,0.06450519573847455,0.061306190680322496,0.06397213041782379,31910400,0.0,0.0
1986-04-17 00:00:00-05:00,0.06397213177582523,0.0645051971077919,0.06397213177582523,0.0645051971077919,22003200,0.0,0.0
1986-04-18 00:00:00-05:00,0.0645052415744339,0.0645052415744339,0.06183929994257503,0.062372978776693344,21628800,0.0,0.0
1986-04-21 00:00:00-05:00,0.062372978776693344,0.06290604447612848,0.06077316854370476,0.062372978776693344,22924800,0.0,0.0
